station,valid,tmpc,relh,drct,sped,p01m
NYC,2017-01-13 19:51,1.67,41.44,M,4.60,0.00
NYC,2017-01-13 20:51,1.11,45.43,340.00,9.20,0.00
NYC,2017-01-13 21:51,0.56,44.89,M,6.90,0.00
NYC,2017-01-13 22:51,0.00,44.70,360.00,8.05,0.00
NYC,2017-01-13 23:51,0.00,46.92,40.00,5.75,0.00
NYC,2017-01-14 00:51,0.00,46.92,M,3.45,0.00
NYC,2017-01-14 01:51,0.00,51.20,340.00,9.20,0.00
NYC,2017-01-14 02:51,-0.61,49.05,50.00,6.90,0.00
NYC,2017-01-14 03:51,-1.11,48.48,70.00,9.20,0.00
NYC,2017-01-14 04:51,-1.11,50.88,M,3.45,0.00
NYC,2017-01-14 05:51,-1.72,50.70,70.00,6.90,0.00
NYC,2017-01-14 06:51,-2.22,52.61,20.00,5.75,0.00
NYC,2017-01-14 07:51,-2.22,52.61,50.00,5.75,0.00
NYC,2017-01-14 08:51,-1.72,48.72,M,4.60,0.00
NYC,2017-01-14 09:51,-0.61,46.74,M,3.45,0.00
NYC,2017-01-14 10:51,0.00,49.23,70.00,8.05,0.00
NYC,2017-01-14 11:51,0.00,49.23,M,3.45,0.00
NYC,2017-01-14 12:51,0.56,47.10,0.00,0.00,0.00
NYC,2017-01-14 13:51,0.56,48.98,M,3.45,0.00
NYC,2017-01-14 14:49,0.00,59.27,0.00,0.00,T
NYC,2017-01-14 14:51,0.00,60.55,0.00,0.00,T
NYC,2017-01-14 15:04,-1.11,71.48,M,3.45,T
NYC,2017-01-14 15:13,-1.72,82.00,160.00,6.90,T
NYC,2017-01-14 15:36,-1.72,85.14,M,4.60,0.51
NYC,2017-01-14 15:51,-1.72,89.12,M,3.45,0.76
NYC,2017-01-14 16:10,-1.72,89.12,M,3.45,0.25
NYC,2017-01-14 16:49,-2.00,92.86,0.00,0.00,1.02
NYC,2017-01-14 16:51,-1.72,92.49,0.00,0.00,1.02
NYC,2017-01-14 17:19,-1.11,92.15,0.00,0.00,0.25
NYC,2017-01-14 17:27,-1.11,92.15,0.00,0.00,0.25
NYC,2017-01-14 17:42,-1.11,92.15,0.00,0.00,0.51
NYC,2017-01-14 17:51,-0.61,88.84,290.00,4.60,0.51
NYC,2017-01-14 17:54,-1.11,92.15,M,3.45,T
NYC,2017-01-14 18:40,-0.61,88.84,0.00,0.00,0.51
NYC,2017-01-14 18:49,-1.00,92.92,0.00,0.00,0.51
NYC,2017-01-14 18:51,-1.11,92.15,0.00,0.00,0.51
NYC,2017-01-14 19:08,-0.61,88.84,M,3.45,0.25
NYC,2017-01-14 19:51,-0.61,88.84,0.00,0.00,0.25
NYC,2017-01-14 20:24,-0.61,88.84,0.00,0.00,0.00
NYC,2017-01-14 20:34,-0.61,92.18,0.00,0.00,0.00
NYC,2017-01-14 20:51,0.00,88.17,300.00,3.45,0.00
NYC,2017-01-14 21:15,0.00,88.17,M,3.45,0.00
NYC,2017-01-14 21:41,-0.61,88.84,0.00,0.00,T
NYC,2017-01-14 21:51,-0.61,92.18,290.00,4.60,T
NYC,2017-01-14 22:07,-0.61,88.84,290.00,3.45,T
NYC,2017-01-14 22:16,-0.61,88.84,260.00,4.60,T
NYC,2017-01-14 22:51,-0.61,88.84,280.00,5.75,T
NYC,2017-01-14 23:51,0.00,84.98,270.00,6.90,0.00
NYC,2017-01-15 00:32,0.00,84.98,290.00,9.20,0.00
NYC,2017-01-15 00:49,0.00,86.39,290.00,5.75,0.00
NYC,2017-01-15 00:51,0.00,84.98,290.00,8.05,0.00
NYC,2017-01-15 01:39,0.00,81.55,M,4.60,0.00
NYC,2017-01-15 01:47,0.00,80.22,M,4.60,0.00
NYC,2017-01-15 01:51,0.00,81.55,M,5.75,0.00
NYC,2017-01-15 02:51,0.00,81.55,M,M,0.00
NYC,2017-01-15 03:51,-0.61,82.15,290.00,5.75,0.00
NYC,2017-01-15 04:51,-0.61,78.48,310.00,6.90,0.00
NYC,2017-01-15 05:51,-1.11,78.40,300.00,5.75,0.00
NYC,2017-01-15 06:51,-1.11,74.87,300.00,9.20,0.00
NYC,2017-01-15 07:51,-1.11,68.81,M,4.60,0.00
NYC,2017-01-15 08:51,-0.61,63.31,M,3.45,0.00
NYC,2017-01-15 09:51,0.56,60.71,M,3.45,0.00
NYC,2017-01-15 10:51,1.11,55.88,0.00,0.00,0.00
NYC,2017-01-15 11:51,2.22,54.08,M,M,0.00
NYC,2017-01-15 12:51,2.78,49.61,320.00,8.05,0.00
NYC,2017-01-15 13:51,2.78,49.61,M,3.45,0.00
NYC,2017-01-15 14:51,3.33,47.89,280.00,6.90,0.00
NYC,2017-01-15 15:51,3.33,47.89,300.00,3.45,0.00
NYC,2017-01-15 16:51,2.78,49.61,290.00,4.60,0.00
NYC,2017-01-15 17:51,2.78,49.61,0.00,0.00,0.00
NYC,2017-01-15 18:51,2.22,51.61,300.00,3.45,0.00
NYC,2017-01-15 19:51,1.67,51.47,M,4.60,0.00
NYC,2017-01-15 20:51,1.11,53.77,M,3.45,0.00
NYC,2017-01-15 21:51,0.56,55.75,0.00,0.00,0.00
NYC,2017-01-15 22:51,0.00,58.27,M,3.45,0.00
NYC,2017-01-15 23:51,0.00,58.27,0.00,0.00,0.00
NYC,2017-01-16 00:51,-0.61,60.92,330.00,3.45,0.00
NYC,2017-01-16 01:51,-0.61,63.31,300.00,3.45,0.00
NYC,2017-01-16 02:51,-0.61,63.31,M,3.45,0.00
NYC,2017-01-16 03:51,-0.61,56.14,M,4.60,0.00
NYC,2017-01-16 04:51,-1.11,55.52,20.00,4.60,0.00
NYC,2017-01-16 05:51,-1.11,58.23,20.00,4.60,0.00
NYC,2017-01-16 06:51,-1.11,63.18,20.00,3.45,0.00
NYC,2017-01-16 07:51,-0.61,58.36,10.00,3.45,0.00
NYC,2017-01-16 08:51,0.00,60.55,0.00,0.00,0.00
NYC,2017-01-16 09:51,1.11,55.88,0.00,0.00,0.00
NYC,2017-01-16 10:51,2.22,54.08,M,3.45,0.00
NYC,2017-01-16 11:51,3.33,50.18,M,3.45,0.00
NYC,2017-01-16 12:51,4.44,46.41,260.00,6.90,0.00
NYC,2017-01-16 13:51,5.00,44.47,M,3.45,0.00
NYC,2017-01-16 14:51,6.11,41.17,M,4.60,0.00
NYC,2017-01-16 15:51,5.56,44.27,250.00,8.05,0.00
NYC,2017-01-16 16:51,5.00,48.39,M,4.60,0.00
NYC,2017-01-16 17:51,5.00,50.67,250.00,4.60,0.00
NYC,2017-01-16 18:51,5.00,50.67,260.00,4.60,0.00
NYC,2017-01-16 19:51,5.00,50.67,M,3.45,0.00
NYC,2017-01-16 20:51,5.00,50.67,240.00,11.50,0.00
NYC,2017-01-16 21:51,5.00,50.67,270.00,9.20,0.00
NYC,2017-01-16 22:51,5.00,50.67,M,5.75,0.00
NYC,2017-01-16 23:51,4.44,54.90,M,4.60,0.00
NYC,2017-01-17 00:51,4.44,54.90,260.00,6.90,0.00
NYC,2017-01-17 01:51,4.44,57.47,M,4.60,0.00
NYC,2017-01-17 02:51,4.44,57.47,M,4.60,0.00
NYC,2017-01-17 03:51,4.44,59.65,250.00,5.75,0.00
NYC,2017-01-17 04:51,4.44,59.65,270.00,5.75,0.00
NYC,2017-01-17 05:51,4.44,59.65,M,5.75,0.00
NYC,2017-01-17 06:51,4.44,62.15,0.00,0.00,0.00
NYC,2017-01-17 07:11,4.44,59.65,M,3.45,0.00
NYC,2017-01-17 07:51,4.44,62.15,0.00,0.00,0.00
NYC,2017-01-17 08:03,5.00,59.55,0.00,0.00,0.00
NYC,2017-01-17 08:51,5.56,57.08,0.00,0.00,0.00
NYC,2017-01-17 09:08,5.56,57.08,0.00,0.00,0.00
NYC,2017-01-17 09:51,4.44,76.44,320.00,3.45,T
NYC,2017-01-17 10:17,4.44,76.44,0.00,0.00,0.51
NYC,2017-01-17 10:51,4.44,85.81,0.00,0.00,0.51
NYC,2017-01-17 11:07,4.44,85.81,0.00,0.00,0.25
NYC,2017-01-17 11:33,4.44,89.27,0.00,0.00,0.51
NYC,2017-01-17 11:51,4.44,89.27,M,3.45,1.02
NYC,2017-01-17 12:32,4.44,92.48,130.00,4.60,0.51
NYC,2017-01-17 12:51,4.44,92.48,M,3.45,1.02
NYC,2017-01-17 13:13,3.89,95.78,M,3.45,0.51
NYC,2017-01-17 13:24,3.89,92.45,M,4.60,0.76
NYC,2017-01-17 13:49,4.00,93.19,M,5.75,0.76
NYC,2017-01-17 13:51,3.89,88.87,120.00,5.75,0.76
NYC,2017-01-17 14:07,3.89,92.45,110.00,8.05,0.00
NYC,2017-01-17 14:33,3.89,92.45,M,3.45,T
NYC,2017-01-17 14:49,4.00,93.19,M,4.60,T
NYC,2017-01-17 14:51,3.89,95.78,M,5.75,T
NYC,2017-01-17 15:02,3.89,92.45,120.00,8.05,0.00
NYC,2017-01-17 15:20,4.44,89.27,70.00,5.75,T
NYC,2017-01-17 15:37,3.89,92.45,130.00,6.90,0.25
NYC,2017-01-17 15:48,4.00,93.19,120.00,5.75,0.25
NYC,2017-01-17 15:51,4.44,89.27,100.00,6.90,0.25
NYC,2017-01-17 16:51,4.44,89.27,80.00,6.90,0.00
NYC,2017-01-17 17:36,3.89,92.45,0.00,0.00,T
NYC,2017-01-17 17:51,3.89,95.78,70.00,5.75,0.51
NYC,2017-01-17 18:02,3.89,92.45,M,3.45,0.25
NYC,2017-01-17 18:09,3.89,92.45,M,5.75,0.25
NYC,2017-01-17 18:19,3.89,92.45,M,6.90,0.51
NYC,2017-01-17 18:42,3.89,92.45,110.00,4.60,1.27
NYC,2017-01-17 18:51,3.89,92.45,M,4.60,1.27
NYC,2017-01-17 19:01,3.89,92.45,70.00,6.90,0.51
NYC,2017-01-17 19:09,3.89,92.45,90.00,5.75,1.27
NYC,2017-01-17 19:17,3.89,92.45,M,6.90,1.52
NYC,2017-01-17 19:51,3.89,95.78,M,6.90,1.78
NYC,2017-01-17 20:32,3.89,95.78,90.00,9.20,0.25
NYC,2017-01-17 20:44,3.89,95.78,M,5.75,0.51
NYC,2017-01-17 20:49,4.00,93.19,M,6.90,0.51
NYC,2017-01-17 20:51,3.89,95.78,M,4.60,0.51
NYC,2017-01-17 21:01,3.89,95.78,60.00,5.75,0.25
NYC,2017-01-17 21:51,3.89,92.45,70.00,8.05,0.51
NYC,2017-01-17 22:16,3.89,95.78,M,6.90,T
NYC,2017-01-17 22:42,3.33,96.52,80.00,8.05,T
NYC,2017-01-17 22:51,3.33,96.52,70.00,8.05,T
NYC,2017-01-17 23:01,3.33,96.52,80.00,6.90,0.00
NYC,2017-01-17 23:49,3.00,100.00,50.00,10.35,0.51
NYC,2017-01-17 23:51,3.33,96.52,50.00,9.20,0.51
NYC,2017-01-17 23:59,3.33,96.52,M,4.60,0.25
NYC,2017-01-18 00:14,3.33,96.52,50.00,8.05,0.51
NYC,2017-01-18 00:46,3.00,100.00,60.00,9.20,0.51
NYC,2017-01-18 00:51,3.33,96.52,80.00,9.20,0.51
NYC,2017-01-18 01:12,3.33,96.52,M,5.75,0.00
NYC,2017-01-18 01:51,3.33,96.52,80.00,8.05,0.00
NYC,2017-01-18 02:09,3.33,100.00,70.00,11.50,0.00
NYC,2017-01-18 02:20,3.33,100.00,60.00,6.90,T
NYC,2017-01-18 02:51,3.33,100.00,60.00,6.90,0.25
NYC,2017-01-18 03:30,3.89,95.78,M,4.60,T
NYC,2017-01-18 03:49,4.00,100.00,M,3.45,0.76
NYC,2017-01-18 03:51,3.89,100.00,M,3.45,1.02
NYC,2017-01-18 04:01,3.89,95.78,40.00,4.60,T
NYC,2017-01-18 04:51,4.44,96.55,70.00,6.90,T
NYC,2017-01-18 05:51,4.44,96.55,40.00,8.05,0.00
NYC,2017-01-18 06:51,4.44,96.55,60.00,8.05,0.00
NYC,2017-01-18 07:51,4.44,96.55,60.00,5.75,0.00
NYC,2017-01-18 08:51,4.44,96.55,50.00,6.90,0.00
NYC,2017-01-18 09:51,3.89,95.78,50.00,6.90,0.00
NYC,2017-01-18 10:51,4.44,92.48,M,M,0.00
NYC,2017-01-18 11:51,4.44,92.48,20.00,8.05,0.00
NYC,2017-01-18 12:51,4.44,92.48,20.00,4.60,0.00
NYC,2017-01-18 13:25,4.44,89.27,M,4.60,0.00
NYC,2017-01-18 13:51,3.89,92.45,340.00,9.20,0.00
NYC,2017-01-18 14:00,4.44,92.48,M,4.60,0.00
NYC,2017-01-18 14:38,4.44,89.27,M,6.90,0.00
NYC,2017-01-18 14:51,4.44,89.27,20.00,6.90,0.00
NYC,2017-01-18 15:51,5.00,82.22,50.00,5.75,0.00
NYC,2017-01-18 16:51,4.44,89.27,M,5.75,0.00
NYC,2017-01-18 17:47,4.00,86.79,M,3.45,0.00
NYC,2017-01-18 17:51,4.44,85.81,M,4.60,0.00
NYC,2017-01-18 18:51,4.44,89.27,10.00,8.05,0.00
NYC,2017-01-18 19:38,4.44,85.81,M,4.60,0.00
NYC,2017-01-18 19:49,4.00,86.79,50.00,4.60,0.00
NYC,2017-01-18 19:51,4.44,85.81,50.00,3.45,0.00
NYC,2017-01-18 20:13,4.44,85.81,30.00,4.60,0.00
NYC,2017-01-18 20:26,4.44,85.81,M,3.45,0.00
NYC,2017-01-18 20:51,4.44,85.81,0.00,0.00,0.00
NYC,2017-01-18 21:51,4.44,85.81,340.00,8.05,0.00
NYC,2017-01-18 22:51,4.44,85.81,0.00,0.00,0.00
NYC,2017-01-18 23:12,3.89,88.87,0.00,0.00,0.00
NYC,2017-01-18 23:51,4.44,85.81,0.00,0.00,0.00
NYC,2017-01-19 00:51,3.89,85.76,0.00,0.00,0.00
NYC,2017-01-19 01:51,4.44,82.80,0.00,0.00,0.00
NYC,2017-01-19 02:51,3.89,85.76,0.00,0.00,0.00
NYC,2017-01-19 03:51,4.44,85.81,0.00,0.00,0.00
NYC,2017-01-19 04:51,5.00,82.22,0.00,0.00,0.00
NYC,2017-01-19 05:51,5.00,82.22,260.00,4.60,0.00
NYC,2017-01-19 06:51,4.44,85.81,M,3.45,0.00
NYC,2017-01-19 07:51,5.00,82.22,M,3.45,0.00
NYC,2017-01-19 08:28,5.56,78.80,290.00,5.75,0.00
NYC,2017-01-19 08:51,5.00,82.22,0.00,0.00,0.00
NYC,2017-01-19 09:00,5.00,82.22,0.00,0.00,0.00
NYC,2017-01-19 09:51,6.11,76.12,M,4.60,0.00
NYC,2017-01-19 10:51,7.78,65.52,310.00,6.90,0.00
NYC,2017-01-19 11:51,8.33,60.61,280.00,5.75,0.00
NYC,2017-01-19 12:51,8.89,58.16,M,6.90,0.00
NYC,2017-01-19 13:04,8.33,60.61,300.00,9.20,0.00
NYC,2017-01-19 13:11,7.78,62.71,310.00,9.20,0.00
NYC,2017-01-19 13:20,7.78,62.71,310.00,8.05,0.00
NYC,2017-01-19 13:51,7.22,65.13,310.00,8.05,0.00
NYC,2017-01-19 14:51,7.22,65.13,M,3.45,0.00
NYC,2017-01-19 15:51,6.67,65.02,310.00,8.05,0.00
NYC,2017-01-19 16:51,6.67,65.02,310.00,8.05,0.00
NYC,2017-01-19 17:40,6.67,65.02,0.00,0.00,0.00
NYC,2017-01-19 17:51,6.67,65.02,M,4.60,0.00
NYC,2017-01-19 18:51,6.11,64.88,M,6.90,0.00
NYC,2017-01-19 19:51,6.11,64.88,280.00,4.60,0.00
NYC,2017-01-19 20:51,5.56,67.17,0.00,0.00,0.00
NYC,2017-01-19 21:51,5.56,67.17,M,4.60,0.00
NYC,2017-01-19 22:32,5.56,67.17,20.00,6.90,0.00
NYC,2017-01-19 22:51,6.11,67.82,M,3.45,0.00
NYC,2017-01-19 23:51,6.11,67.82,0.00,0.00,0.00
NYC,2017-01-20 00:51,5.56,70.20,80.00,6.90,0.00
NYC,2017-01-20 01:51,5.56,67.17,M,3.45,0.00
NYC,2017-01-20 02:51,5.00,67.03,80.00,10.35,0.00
NYC,2017-01-20 03:51,4.44,67.45,70.00,5.75,0.00
NYC,2017-01-20 04:51,4.44,69.96,50.00,4.60,0.00
NYC,2017-01-20 05:51,4.44,69.96,80.00,3.45,0.00
NYC,2017-01-20 06:51,4.44,69.96,70.00,4.60,0.00
NYC,2017-01-20 07:51,4.44,69.96,60.00,5.75,0.00
NYC,2017-01-20 08:51,5.00,67.03,M,5.75,0.00
NYC,2017-01-20 09:51,5.56,67.17,50.00,5.75,0.00
NYC,2017-01-20 10:51,5.56,67.17,0.00,0.00,0.00
NYC,2017-01-20 11:51,6.67,67.41,0.00,0.00,0.00
NYC,2017-01-20 12:51,7.22,62.83,M,5.75,0.00
NYC,2017-01-20 13:40,7.22,62.83,170.00,6.90,0.00
NYC,2017-01-20 13:49,7.00,65.61,0.00,0.00,0.00
NYC,2017-01-20 13:51,7.22,62.83,M,3.45,0.00
NYC,2017-01-20 14:51,7.22,65.13,M,5.75,0.00
NYC,2017-01-20 15:01,7.22,65.13,180.00,3.45,0.00
NYC,2017-01-20 15:14,7.22,65.13,M,3.45,0.00
NYC,2017-01-20 15:49,6.00,81.07,180.00,4.60,0.25
NYC,2017-01-20 15:51,5.56,81.98,M,3.45,0.25
NYC,2017-01-20 15:59,5.56,84.93,190.00,4.60,T
NYC,2017-01-20 16:41,5.00,92.52,150.00,5.75,0.76
NYC,2017-01-20 16:51,5.00,88.62,190.00,3.45,1.02
NYC,2017-01-20 17:38,4.44,92.48,170.00,4.60,0.76
NYC,2017-01-20 17:51,4.44,92.48,0.00,0.00,0.76
NYC,2017-01-20 18:30,5.00,88.62,M,3.45,0.51
NYC,2017-01-20 18:51,4.44,96.55,M,3.45,0.51
NYC,2017-01-20 19:51,5.00,92.52,M,3.45,0.00
NYC,2017-01-20 20:40,5.00,92.52,180.00,6.90,0.00
NYC,2017-01-20 20:51,5.00,92.52,190.00,5.75,0.00
NYC,2017-01-20 21:19,5.00,92.52,M,3.45,0.00
NYC,2017-01-20 21:51,5.00,95.82,0.00,0.00,0.00
NYC,2017-01-20 22:17,5.00,95.82,180.00,3.45,0.00
NYC,2017-01-20 22:25,5.00,95.82,180.00,3.45,0.00
NYC,2017-01-20 22:51,5.00,95.82,170.00,4.60,0.00
NYC,2017-01-20 23:48,5.00,93.24,M,3.45,0.00
NYC,2017-01-20 23:51,5.00,95.82,0.00,0.00,0.00
NYC,2017-01-21 00:15,5.56,95.84,240.00,6.90,0.00
NYC,2017-01-21 00:51,5.56,91.84,M,6.90,0.00
NYC,2017-01-21 01:51,5.56,91.84,250.00,5.75,0.00
NYC,2017-01-21 02:22,5.56,91.84,260.00,8.05,0.00
NYC,2017-01-21 02:51,5.56,91.84,260.00,6.90,0.00
NYC,2017-01-21 03:51,5.56,91.84,260.00,4.60,0.00
NYC,2017-01-21 04:51,5.00,100.00,240.00,8.05,0.00
NYC,2017-01-21 05:51,5.56,95.84,M,3.45,0.00
NYC,2017-01-21 06:51,5.56,91.84,M,6.90,0.00
NYC,2017-01-21 07:10,5.56,95.84,M,3.45,0.00
NYC,2017-01-21 07:26,5.56,95.84,260.00,6.90,0.00
NYC,2017-01-21 07:51,5.56,95.84,M,3.45,0.00
NYC,2017-01-21 08:14,6.11,92.58,250.00,3.45,0.00
NYC,2017-01-21 08:37,5.56,91.84,220.00,3.45,0.00
NYC,2017-01-21 08:51,6.11,92.58,0.00,0.00,0.00
NYC,2017-01-21 09:51,6.11,92.58,M,M,0.00
NYC,2017-01-21 10:51,6.11,92.58,270.00,5.75,0.00
NYC,2017-01-21 11:51,6.11,92.58,290.00,6.90,0.00
NYC,2017-01-21 12:51,6.67,92.62,0.00,0.00,0.00
NYC,2017-01-21 13:29,8.33,86.21,280.00,4.60,0.00
NYC,2017-01-21 13:51,8.89,82.72,0.00,0.00,0.00
NYC,2017-01-21 14:51,7.78,86.16,M,3.45,0.00
NYC,2017-01-21 15:10,7.22,89.49,M,5.75,0.00
NYC,2017-01-21 15:51,7.22,92.65,M,3.45,0.00
NYC,2017-01-21 16:04,7.22,92.65,0.00,0.00,0.00
NYC,2017-01-21 16:51,7.22,92.65,250.00,5.75,0.00
NYC,2017-01-21 17:20,7.22,96.63,M,4.60,0.00
NYC,2017-01-21 17:36,7.22,96.63,260.00,5.75,0.00
NYC,2017-01-21 17:51,7.22,96.63,0.00,0.00,0.00
NYC,2017-01-21 18:51,7.22,96.63,260.00,5.75,0.00
NYC,2017-01-21 19:34,6.67,100.00,240.00,6.90,0.00
NYC,2017-01-21 19:51,6.67,100.00,0.00,0.00,0.00
NYC,2017-01-21 20:51,7.22,100.00,280.00,3.45,0.00
NYC,2017-01-21 21:17,6.67,100.00,0.00,0.00,0.00
NYC,2017-01-21 21:31,6.67,100.00,0.00,0.00,0.00
NYC,2017-01-21 21:49,7.00,100.00,270.00,4.60,0.00
NYC,2017-01-21 21:51,6.67,100.00,290.00,4.60,0.00
NYC,2017-01-21 21:55,6.67,100.00,270.00,6.90,0.00
NYC,2017-01-21 22:21,6.67,100.00,260.00,3.45,0.00
NYC,2017-01-21 22:39,6.67,100.00,0.00,0.00,0.00
NYC,2017-01-21 22:48,7.00,100.00,270.00,3.45,0.00
NYC,2017-01-21 22:51,6.67,100.00,290.00,3.45,0.00
NYC,2017-01-21 23:25,6.11,100.00,250.00,3.45,0.00
NYC,2017-01-21 23:42,6.11,100.00,260.00,3.45,0.00
NYC,2017-01-21 23:51,6.67,100.00,0.00,0.00,0.00
NYC,2017-01-22 00:09,6.67,100.00,0.00,0.00,0.00
NYC,2017-01-22 00:51,6.11,100.00,280.00,4.60,0.00
NYC,2017-01-22 01:27,6.11,100.00,0.00,0.00,0.00
NYC,2017-01-22 01:37,6.67,100.00,0.00,0.00,0.00
NYC,2017-01-22 01:51,6.67,100.00,260.00,3.45,0.00
NYC,2017-01-22 02:03,6.67,100.00,0.00,0.00,0.00
NYC,2017-01-22 02:49,7.00,100.00,0.00,0.00,0.00
NYC,2017-01-22 02:51,6.67,100.00,0.00,0.00,0.00
NYC,2017-01-22 03:51,6.11,100.00,0.00,0.00,0.00
NYC,2017-01-22 03:59,6.11,100.00,0.00,0.00,0.00
NYC,2017-01-22 04:17,6.11,100.00,0.00,0.00,0.00
NYC,2017-01-22 04:51,6.67,100.00,0.00,0.00,0.00
NYC,2017-01-22 05:51,6.11,100.00,0.00,0.00,0.00
NYC,2017-01-22 06:20,6.67,100.00,0.00,0.00,0.00
NYC,2017-01-22 06:32,6.11,100.00,300.00,3.45,0.00
NYC,2017-01-22 06:49,6.00,100.00,0.00,0.00,0.00
NYC,2017-01-22 06:51,6.11,100.00,290.00,3.45,0.00
NYC,2017-01-22 06:58,6.11,100.00,300.00,3.45,0.00
NYC,2017-01-22 07:51,6.11,100.00,40.00,4.60,0.00
NYC,2017-01-22 08:03,6.11,100.00,60.00,4.60,0.00
NYC,2017-01-22 08:51,6.67,100.00,80.00,4.60,0.00
NYC,2017-01-22 09:17,6.67,100.00,50.00,3.45,0.00
NYC,2017-01-22 09:51,6.67,100.00,60.00,4.60,0.00
NYC,2017-01-22 10:18,7.22,96.63,40.00,3.45,0.00
NYC,2017-01-22 10:51,7.78,96.28,80.00,5.75,0.00
NYC,2017-01-22 11:51,7.22,92.65,M,5.75,0.00
NYC,2017-01-22 12:51,7.22,89.49,50.00,8.05,0.00
NYC,2017-01-22 13:33,7.78,86.16,70.00,6.90,0.00
NYC,2017-01-22 13:51,8.33,83.28,M,6.90,0.00
NYC,2017-01-22 14:30,7.78,86.16,60.00,9.20,0.00
NYC,2017-01-22 14:51,7.78,86.16,70.00,11.50,0.00
NYC,2017-01-22 15:46,8.00,93.40,60.00,9.20,T
NYC,2017-01-22 15:51,7.78,93.03,60.00,10.35,T
NYC,2017-01-22 15:57,7.78,93.03,70.00,8.05,0.25
NYC,2017-01-22 16:14,7.78,93.03,70.00,11.50,0.25
NYC,2017-01-22 16:46,8.00,93.40,60.00,5.75,1.02
NYC,2017-01-22 16:51,7.78,96.28,M,5.75,1.02
NYC,2017-01-22 16:58,7.78,96.28,90.00,9.20,T
NYC,2017-01-22 17:49,8.00,93.40,70.00,8.05,0.25
NYC,2017-01-22 17:51,7.78,93.03,60.00,9.20,0.25
NYC,2017-01-22 18:40,7.78,89.20,70.00,8.05,0.00
NYC,2017-01-22 18:51,7.78,89.20,M,6.90,0.00
NYC,2017-01-22 19:51,8.33,86.21,70.00,11.50,0.00
NYC,2017-01-22 20:31,8.33,83.28,70.00,13.80,0.00
NYC,2017-01-22 20:49,8.00,81.34,60.00,12.65,0.00
NYC,2017-01-22 20:51,8.33,79.82,90.00,11.50,0.00
NYC,2017-01-22 21:51,7.78,82.58,70.00,10.35,0.00
NYC,2017-01-22 22:27,7.22,85.77,70.00,10.35,0.00
NYC,2017-01-22 22:51,7.22,82.19,70.00,16.10,0.00
NYC,2017-01-22 23:51,6.67,85.06,70.00,12.65,0.00
NYC,2017-01-23 00:51,6.11,88.71,80.00,16.10,0.00
NYC,2017-01-23 01:14,6.11,88.71,80.00,12.65,0.00
NYC,2017-01-23 01:35,6.11,85.66,70.00,13.80,0.00
NYC,2017-01-23 01:51,6.11,88.71,90.00,9.20,0.00
NYC,2017-01-23 02:19,5.56,88.67,70.00,13.80,0.00
NYC,2017-01-23 02:51,5.56,88.67,80.00,16.10,0.00
NYC,2017-01-23 03:26,5.56,84.93,80.00,10.35,0.00
NYC,2017-01-23 03:51,5.56,84.93,70.00,20.70,0.00
NYC,2017-01-23 04:51,5.00,85.54,70.00,14.95,0.00
NYC,2017-01-23 05:30,5.00,82.22,80.00,12.65,0.00
NYC,2017-01-23 05:51,5.00,79.34,70.00,17.25,0.00
NYC,2017-01-23 06:51,5.00,75.94,90.00,14.95,0.00
NYC,2017-01-23 07:51,4.44,79.25,80.00,14.95,0.00
NYC,2017-01-23 08:51,4.44,69.96,70.00,23.00,0.00
NYC,2017-01-23 09:51,4.44,67.45,70.00,25.30,0.00
NYC,2017-01-23 10:51,4.44,67.45,60.00,20.70,0.00
NYC,2017-01-23 11:51,4.44,69.96,70.00,19.55,0.00
NYC,2017-01-23 12:51,4.44,69.96,70.00,21.85,0.00
NYC,2017-01-23 13:49,4.00,69.88,70.00,27.60,0.00
NYC,2017-01-23 13:51,4.44,69.96,70.00,19.55,0.00
NYC,2017-01-23 14:51,4.44,69.96,70.00,23.00,0.00
NYC,2017-01-23 15:05,4.44,69.96,70.00,24.15,0.00
NYC,2017-01-23 15:51,3.33,79.08,70.00,20.70,0.25
NYC,2017-01-23 16:51,3.33,82.66,50.00,23.00,0.51
NYC,2017-01-23 17:51,2.78,88.78,70.00,10.35,2.54
NYC,2017-01-23 18:49,2.00,93.08,50.00,23.00,4.32
NYC,2017-01-23 18:51,2.22,92.35,50.00,19.55,4.57
NYC,2017-01-23 19:51,2.22,92.35,50.00,17.25,4.32
NYC,2017-01-23 20:51,2.22,92.35,50.00,17.25,3.05
NYC,2017-01-23 21:51,2.22,96.49,60.00,17.25,4.32
NYC,2017-01-23 22:48,2.00,100.00,50.00,23.00,4.06
NYC,2017-01-23 22:51,2.22,96.49,60.00,19.55,4.57
NYC,2017-01-23 23:01,2.22,96.49,60.00,11.50,0.76
NYC,2017-01-23 23:17,2.22,96.49,60.00,16.10,2.29
NYC,2017-01-23 23:27,2.78,92.76,60.00,18.40,3.05
NYC,2017-01-23 23:51,2.22,96.49,60.00,16.10,4.57
NYC,2017-01-24 00:49,3.00,93.14,60.00,16.10,4.06
NYC,2017-01-24 00:51,2.78,92.76,60.00,17.25,4.32
NYC,2017-01-24 01:06,2.78,92.76,50.00,18.40,1.27
NYC,2017-01-24 01:51,2.78,92.76,60.00,17.25,3.81
NYC,2017-01-24 02:20,2.78,92.76,50.00,17.25,0.76
NYC,2017-01-24 02:51,2.78,92.76,50.00,13.80,1.78
